,Date,Decred - Tweets
917,2013/01/19,2702
918,2013/01/20,2323
919,2013/01/21,2304
920,2013/01/22,2785
921,2013/01/23,2521
922,2013/01/24,3147
923,2013/01/25,2711
924,2013/01/26,3252
925,2013/01/27,2907
926,2013/01/28,2930
927,2013/01/29,3310
928,2013/01/30,3227
929,2013/01/31,3720
930,2013/02/01,3013
931,2013/02/02,3262
932,2013/02/03,3974
933,2013/02/04,3129
934,2013/02/05,3196
935,2013/02/06,2984
936,2013/02/07,3438
937,2013/02/08,3408
938,2013/02/09,3488
939,2013/02/10,3749
940,2013/02/11,3534
941,2013/02/12,3588
942,2013/02/13,4231
943,2013/02/14,3576
944,2013/02/15,4400
945,2013/02/16,4194
946,2013/02/17,4062
947,2013/02/18,3333
948,2013/02/19,3860
949,2013/02/20,4526
950,2013/02/21,3778
951,2013/02/22,4202
952,2013/02/23,3914
953,2013/02/24,3800
954,2013/02/25,4495
955,2013/02/26,3941
956,2013/02/27,4242
957,2013/02/28,4132
958,2013/03/01,4117
959,2013/03/02,3779
960,2013/03/03,4010
961,2013/03/04,4016
962,2013/03/05,3763
963,2013/03/06,4657
964,2013/03/07,5021
965,2013/03/08,4804
966,2013/03/09,5174
967,2013/03/10,5269
968,2013/03/11,4830
969,2013/03/12,5229
970,2013/03/13,5036
971,2013/03/14,4944
972,2013/03/15,4483
973,2013/03/16,4750
974,2013/03/17,4939
975,2013/03/18,4637
976,2013/03/19,4862
977,2013/03/20,6863
978,2013/03/21,6683
979,2013/03/22,6961
980,2013/03/23,6653
981,2013/03/24,5122
982,2013/03/25,4836
983,2013/03/26,5453
984,2013/03/27,5783
985,2013/03/28,7434
986,2013/03/29,6466
987,2013/03/30,6606
988,2013/03/31,6971
989,2013/04/01,7220
990,2013/04/02,7990
991,2013/04/03,8852
992,2013/04/04,8777
993,2013/04/05,9950
994,2013/04/06,8923
995,2013/04/07,9411
996,2013/04/08,10124
997,2013/04/09,13352
998,2013/04/10,12305
999,2013/04/11,7092
1000,2013/04/12,6360
1001,2013/04/13,6595
1002,2013/04/14,5779
1003,2013/04/15,5865
1004,2013/04/16,4937
1005,2013/04/17,5006
1006,2013/04/18,4878
1007,2013/04/19,6198
1008,2013/04/20,6887
1009,2013/04/21,6616
1010,2013/04/22,6062
1011,2013/04/23,7056
1012,2013/04/24,7469
1013,2013/04/25,8539
1014,2013/04/26,7248
1015,2013/04/27,6431
1016,2013/04/28,7773
1017,2013/04/29,7263
1018,2013/04/30,6393
1019,2013/05/01,6340
1020,2013/05/02,5352
1021,2013/05/03,5046
1022,2013/05/04,5658
1023,2013/05/05,6262
1024,2013/05/06,5457
1025,2013/05/07,5568
1026,2013/05/08,5355
1027,2013/05/09,5442
1028,2013/05/10,5770
1029,2013/05/11,5926
1030,2013/05/12,5199
1031,2013/05/13,5179
1032,2013/05/14,4670
1033,2013/05/15,4587
1034,2013/05/16,4982
1035,2013/05/17,5231
1036,2013/05/18,5206
1037,2013/05/19,4934
1038,2013/05/20,4693
1039,2013/05/21,5631
1040,2013/05/22,5211
1041,2013/05/23,5784
1042,2013/05/24,5588
1043,2013/05/25,5608
1044,2013/05/26,5311
1045,2013/05/27,5450
1046,2013/05/28,5226
1047,2013/05/29,5342
1048,2013/05/30,5567
1049,2013/05/31,5071
1050,2013/06/01,5865
1051,2013/06/02,4901
1052,2013/06/03,5209
1053,2013/06/04,5139
1054,2013/06/05,4025
1055,2013/06/06,3829
1056,2013/06/07,3733
1057,2013/06/08,3834
1058,2013/06/09,3133
1059,2013/06/10,3358
1060,2013/06/11,3690
1061,2013/06/12,3678
1062,2013/06/13,3238
1063,2013/06/14,3401
1064,2013/06/15,3173
1065,2013/06/16,3180
1066,2013/06/17,2330
1067,2013/06/18,2545
1068,2013/06/19,2969
1069,2013/06/20,2897
1070,2013/06/21,2966
1071,2013/06/22,2732
1072,2013/06/23,2511
1073,2013/06/24,2541
1074,2013/06/25,2585
1075,2013/06/26,2560
1076,2013/06/27,2646
1077,2013/06/28,2374
1078,2013/06/29,2292
1079,2013/06/30,1973
